create table Customers (
	ClientID INT,
	FirstName VARCHAR(50),
	LastName VARCHAR(50),
	Smartphone VARCHAR(6),
	Color VARCHAR(50),
	Facebook_Usage VARCHAR(50),
	Job_Title VARCHAR(50),
	Foreign_Language VARCHAR(50),
	State VARCHAR(50)
);
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (1, 'Norma', 'Stephens', 'HTC', 'Violet', 'Monthly', 'Human Resources Manager', 'Kashmiri', 'West Virginia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (886, 'Kathleen', 'Mills', 'HTC', 'Turquoise', 'Once', 'Biostatistician II', 'Dzongkha', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (887, 'Marie', 'Reyes', 'IPhone', 'Goldenrod', 'Monthly', 'Librarian', 'Danish', 'Iowa');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (888, 'Lillian', 'Dixon', 'Nexus', 'Red', 'Often', 'Social Worker', 'Dhivehi', 'Florida');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (889, 'Lillian', 'Cunningham', 'Note', 'Puce', 'Yearly', 'Teacher', 'Marathi', 'Illinois');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (890, 'Joyce', 'Lawson', 'Nexus', 'Purple', 'Seldom', 'Teacher', 'Northern Sotho', 'Tennessee');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (891, 'Sara', 'Burke', 'IPhone', 'Fuscia', 'Weekly', 'Clinical Specialist', 'Swati', 'Delaware');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (892, 'Patricia', 'Montgomery', 'Nexus', 'Purple', 'Yearly', 'Technical Writer', 'Tsonga', 'Florida');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (893, 'Frances', 'Phillips', 'IPhone', 'Yellow', 'Yearly', 'Financial Analyst', 'Amharic', 'South Carolina');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (894, 'Joyce', 'Meyer', 'Note', 'Goldenrod', 'Once', 'Developer II', 'Maltese', 'Massachusetts');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (895, 'Denise', 'Walker', 'Galaxy', 'Maroon', 'Yearly', 'Payment Adjustment Coordinator', 'Greek', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (896, 'Rebecca', 'Gomez', 'HTC', 'Fuscia', 'Never', 'Safety Technician IV', 'Swati', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (897, 'Sarah', 'Morales', 'Galaxy', 'Crimson', 'Daily', 'Professor', 'Chinese', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (898, 'Jean', 'Franklin', 'IPhone', 'Aquamarine', 'Once', 'Help Desk Operator', 'Bislama', 'Minnesota');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (899, 'Patricia', 'Duncan', 'IPhone', 'Green', 'Seldom', 'Compensation Analyst', 'Tetum', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (900, 'Julia', 'Frazier', 'HTC', 'Violet', 'Never', 'Sales Associate', 'Swahili', 'Wisconsin');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (901, 'Linda', 'Torres', 'Nexus', 'Red', 'Often', 'Operator', 'Albanian', 'Pennsylvania');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (902, 'Ashley', 'Riley', 'Galaxy', 'Khaki', 'Weekly', 'Internal Auditor', 'Kyrgyz', 'Virginia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (903, 'Phyllis', 'Jacobs', 'HTC', 'Yellow', 'Yearly', 'Research Nurse', 'Bulgarian', 'Pennsylvania');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (904, 'Martha', 'Olson', 'Galaxy', 'Turquoise', 'Often', 'Electrical Engineer', 'Punjabi', 'Idaho');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (905, 'Carolyn', 'Hamilton', 'HTC', 'Aquamarine', 'Daily', 'Recruiting Manager', 'West Frisian', 'New Jersey');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (906, 'Lois', 'Jackson', 'Nexus', 'Crimson', 'Weekly', 'Analyst Programmer', 'Japanese', 'Ohio');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (907, 'Anna', 'Gonzalez', 'LG', 'Orange', 'Monthly', 'Physical Therapy Assistant', 'Arabic', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (908, 'Dorothy', 'Adams', 'HTC', 'Fuscia', 'Once', 'Senior Editor', 'Dutch', 'North Dakota');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (909, 'Margaret', 'Wheeler', 'Nexus', 'Mauv', 'Often', 'Sales Associate', 'Guaraní', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (910, 'Paula', 'Bailey', 'IPhone', 'Goldenrod', 'Never', 'Senior Sales Associate', 'Pashto', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (911, 'Jennifer', 'Hicks', 'Note', 'Turquoise', 'Weekly', 'Occupational Therapist', 'Bislama', 'District of Columbia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (912, 'Paula', 'Morrison', 'Nexus', 'Orange', 'Monthly', 'Software Test Engineer IV', 'Icelandic', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (913, 'Kelly', 'Walker', 'HTC', 'Pink', 'Often', 'Marketing Assistant', 'Indonesian', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (914, 'Emily', 'Ward', 'Galaxy', 'Crimson', 'Monthly', 'Electrical Engineer', 'New Zealand Sign Language', 'Minnesota');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (915, 'Donna', 'Gonzalez', 'Note', 'Khaki', 'Weekly', 'Account Coordinator', 'Czech', 'Washington');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (916, 'Denise', 'Hamilton', 'Nexus', 'Indigo', 'Monthly', 'Assistant Manager', 'Afrikaans', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (917, 'Kathleen', 'Gilbert', 'LG', 'Pink', 'Monthly', 'Database Administrator III', 'Malay', 'Florida');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (918, 'Martha', 'Phillips', 'IPhone', 'Violet', 'Yearly', 'Cost Accountant', 'Bosnian', 'Louisiana');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (919, 'Kelly', 'Mitchell', 'Note', 'Teal', 'Often', 'Project Manager', 'Moldovan', 'Nebraska');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (920, 'Kathryn', 'Cook', 'LG', 'Crimson', 'Seldom', 'Systems Administrator II', 'Punjabi', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (921, 'Robin', 'Perry', 'IPhone', 'Indigo', 'Daily', 'Paralegal', 'Icelandic', 'Louisiana');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (922, 'Pamela', 'Palmer', 'Galaxy', 'Red', 'Yearly', 'Human Resources Manager', 'Punjabi', 'Virginia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (923, 'Sharon', 'Duncan', 'HTC', 'Khaki', 'Often', 'Help Desk Operator', 'German', 'Iowa');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (924, 'Melissa', 'Adams', 'HTC', 'Crimson', 'Daily', 'Senior Editor', 'Haitian Creole', 'Pennsylvania');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (925, 'Denise', 'Taylor', 'LG', 'Pink', 'Seldom', 'Software Engineer I', 'Malayalam', 'Pennsylvania');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (926, 'Christina', 'Porter', 'HTC', 'Khaki', 'Daily', 'Project Manager', 'Marathi', 'Virginia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (927, 'Linda', 'Hamilton', 'LG', 'Green', 'Never', 'Research Nurse', 'Persian', 'Georgia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (928, 'Jean', 'Williams', 'IPhone', 'Goldenrod', 'Often', 'Technical Writer', 'Hindi', 'Missouri');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (929, 'Donna', 'Garrett', 'Galaxy', 'Purple', 'Once', 'Systems Administrator IV', 'Telugu', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (930, 'Mary', 'Brown', 'IPhone', 'Violet', 'Monthly', 'Senior Quality Engineer', 'Marathi', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (931, 'Diana', 'Grant', 'IPhone', 'Green', 'Never', 'General Manager', 'Norwegian', 'New Jersey');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (932, 'Tammy', 'Spencer', 'HTC', 'Red', 'Daily', 'Cost Accountant', 'Persian', 'North Carolina');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (933, 'Robin', 'Sims', 'Nexus', 'Violet', 'Seldom', 'Technical Writer', 'Armenian', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (934, 'Linda', 'Johnson', 'Nexus', 'Indigo', 'Seldom', 'Help Desk Operator', 'Lithuanian', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (935, 'Wanda', 'Moore', 'HTC', 'Crimson', 'Yearly', 'Occupational Therapist', 'Swedish', 'Virginia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (936, 'Rebecca', 'Mills', 'LG', 'Yellow', 'Weekly', 'Professor', 'Spanish', 'Delaware');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (937, 'Phyllis', 'Thomas', 'Nexus', 'Turquoise', 'Often', 'Occupational Therapist', 'Swedish', 'Colorado');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (938, 'Carol', 'Hanson', 'HTC', 'Maroon', 'Seldom', 'Senior Cost Accountant', 'Oriya', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (939, 'Judy', 'Shaw', 'Nexus', 'Purple', 'Once', 'Environmental Specialist', 'Gagauz', 'Michigan');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (940, 'Margaret', 'Davis', 'IPhone', 'Aquamarine', 'Monthly', 'Sales Representative', 'Kashmiri', 'Connecticut');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (941, 'Lois', 'Gonzales', 'Galaxy', 'Green', 'Monthly', 'Quality Engineer', 'Dhivehi', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (942, 'Nicole', 'Stephens', 'Note', 'Pink', 'Weekly', 'Accounting Assistant III', 'Tamil', 'New Mexico');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (943, 'Tina', 'Olson', 'IPhone', 'Green', 'Once', 'Software Engineer IV', 'Malay', 'District of Columbia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (944, 'Norma', 'Gilbert', 'HTC', 'Mauv', 'Often', 'Office Assistant I', 'Guaraní', 'Georgia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (945, 'Judith', 'Carpenter', 'HTC', 'Maroon', 'Monthly', 'Budget/Accounting Analyst I', 'Arabic', 'Indiana');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (946, 'Annie', 'Lawson', 'Galaxy', 'Green', 'Monthly', 'GIS Technical Architect', 'Romanian', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (947, 'Joyce', 'Nichols', 'IPhone', 'Indigo', 'Weekly', 'Environmental Specialist', 'Danish', 'Michigan');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (948, 'Sandra', 'Ramos', 'Nexus', 'Aquamarine', 'Daily', 'Assistant Professor', 'Dutch', 'Missouri');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (949, 'Barbara', 'Rodriguez', 'IPhone', 'Fuscia', 'Often', 'General Manager', 'Guaraní', 'New Mexico');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (950, 'Andrea', 'Williams', 'Nexus', 'Turquoise', 'Once', 'Food Chemist', 'Oriya', 'District of Columbia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (951, 'Cheryl', 'Willis', 'Nexus', 'Fuscia', 'Daily', 'Clinical Specialist', 'Irish Gaelic', 'New York');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (952, 'Andrea', 'Payne', 'LG', 'Blue', 'Daily', 'Marketing Manager', 'Pashto', 'Tennessee');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (953, 'Diane', 'Gonzales', 'Galaxy', 'Pink', 'Weekly', 'Pharmacist', 'Telugu', 'Alabama');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (954, 'Katherine', 'Hudson', 'LG', 'Green', 'Monthly', 'VP Sales', 'Dutch', 'Hawaii');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (955, 'Catherine', 'Butler', 'Note', 'Puce', 'Seldom', 'Senior Editor', 'Telugu', 'Minnesota');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (956, 'Martha', 'Banks', 'Galaxy', 'Indigo', 'Often', 'Office Assistant II', 'Kannada', 'District of Columbia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (957, 'Christina', 'Vasquez', 'Nexus', 'Crimson', 'Once', 'Assistant Manager', 'Kurdish', 'New York');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (958, 'Betty', 'Bradley', 'IPhone', 'Blue', 'Weekly', 'Staff Accountant III', 'Hungarian', 'Louisiana');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (959, 'Amy', 'Diaz', 'Nexus', 'Khaki', 'Monthly', 'Senior Cost Accountant', 'Oriya', 'Florida');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (960, 'Joan', 'Anderson', 'IPhone', 'Goldenrod', 'Once', 'Media Manager III', 'Portuguese', 'Alabama');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (961, 'Julia', 'Stevens', 'HTC', 'Purple', 'Daily', 'Chemical Engineer', 'Tsonga', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (962, 'Lisa', 'Montgomery', 'IPhone', 'Red', 'Weekly', 'Software Engineer II', 'Filipino', 'New York');
