create table Customers (
	CustomerID INT,
	FirstName VARCHAR(50),
	LastName VARCHAR(50),
	Email VARCHAR(50),
	City VARCHAR(50),
	CountryOfOrigin VARCHAR(50),
	MotherTongue VARCHAR(50)
);
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (1, 'Louis', 'Lynch', 'llynch0@youtube.com', 'Jermenovci', 'Serbia', 'Hiri Motu');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (888, 'Joyce', 'Simmons', 'jsimmonson@linkedin.com', 'Kačanik', 'Kosovo', 'Arabic');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (889, 'Diana', 'Howell', 'dhowelloo@about.com', 'Obo', 'China', 'Armenian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (890, 'Linda', 'Richards', 'lrichardsop@biglobe.ne.jp', 'Krajan Bejagung', 'Indonesia', 'French');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (891, 'Bobby', 'Gibson', 'bgibsonoq@gizmodo.com', 'Hønefoss', 'Norway', 'Pashto');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (892, 'Juan', 'King', 'jkingor@hibu.com', 'Várzea da Palma', 'Brazil', 'Lao');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (893, 'Ryan', 'Sullivan', 'rsullivanos@dot.gov', 'Traiguén', 'Chile', 'Māori');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (894, 'Kimberly', 'Torres', 'ktorresot@blogspot.com', 'Suraż', 'Poland', 'Haitian Creole');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (895, 'Ashley', 'Kim', 'akimou@tinypic.com', 'Orillia', 'Canada', 'Moldovan');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (896, 'Charles', 'Sullivan', 'csullivanov@barnesandnoble.com', 'Kangdong-ŭp', 'North Korea', 'Dzongkha');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (897, 'Laura', 'Owens', 'lowensow@cyberchimps.com', 'Karlstad', 'Sweden', 'German');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (898, 'Wayne', 'Fisher', 'wfisherox@ocn.ne.jp', 'Belize City', 'Belize', 'Montenegrin');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (899, 'Phyllis', 'Cox', 'pcoxoy@nsw.gov.au', 'Fagersta', 'Sweden', 'Kyrgyz');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (900, 'George', 'Meyer', 'gmeyeroz@wikipedia.org', 'Kaloyanovo', 'Bulgaria', 'Pashto');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (901, 'Joan', 'Lawrence', 'jlawrencep0@umich.edu', 'Laon', 'France', 'Romanian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (902, 'Paula', 'Reynolds', 'preynoldsp1@google.pl', 'Zhifang', 'China', 'Gagauz');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (903, 'Mary', 'Welch', 'mwelchp2@51.la', 'Skovorodino', 'Russia', 'Spanish');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (904, 'Carol', 'Cruz', 'ccruzp3@marriott.com', 'Rosso', 'Senegal', 'Dari');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (905, 'Karen', 'Gordon', 'kgordonp4@example.com', 'Karangasem', 'Indonesia', 'Irish Gaelic');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (906, 'Walter', 'Montgomery', 'wmontgomeryp5@godaddy.com', 'Město Libavá', 'Czech Republic', 'French');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (907, 'Julia', 'Berry', 'jberryp6@wsj.com', 'Phù Cát', 'Vietnam', 'Bengali');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (908, 'Lori', 'Wallace', 'lwallacep7@hostgator.com', 'Mekkaw', 'Nigeria', 'Luxembourgish');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (909, 'Heather', 'Cruz', 'hcruzp8@illinois.edu', 'Maanĭt', 'Mongolia', 'Malagasy');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (910, 'Jerry', 'Morales', 'jmoralesp9@gizmodo.com', 'Yonghe', 'China', 'Japanese');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (911, 'Amy', 'Gordon', 'agordonpa@cdbaby.com', 'Greeley', 'United States', 'Chinese');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (912, 'Pamela', 'Taylor', 'ptaylorpb@samsung.com', 'Pruszcz Gdański', 'Poland', 'Papiamento');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (913, 'Clarence', 'Lopez', 'clopezpc@apple.com', 'Sima', 'Comoros', 'Macedonian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (914, 'Karen', 'Johnson', 'kjohnsonpd@wix.com', 'Hougong', 'China', 'Fijian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (915, 'Linda', 'Watkins', 'lwatkinspe@hatena.ne.jp', 'El Copey', 'Colombia', 'Georgian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (916, 'Laura', 'Wood', 'lwoodpf@homestead.com', 'Lalig', 'Philippines', 'Thai');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (917, 'Larry', 'Oliver', 'loliverpg@stumbleupon.com', 'Habo', 'Sweden', 'Danish');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (918, 'Joshua', 'Greene', 'jgreeneph@google.com.hk', 'Glan', 'Philippines', 'Zulu');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (919, 'George', 'Fields', 'gfieldspi@1und1.de', 'Tenancingo', 'El Salvador', 'Ndebele');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (920, 'Alan', 'Tucker', 'atuckerpj@jiathis.com', 'Río Grande', 'Dominican Republic', 'Norwegian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (921, 'Kevin', 'Tucker', 'ktuckerpk@lycos.com', 'Bitin', 'Philippines', 'Aymara');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (922, 'Bruce', 'Ramos', 'bramospl@home.pl', 'Hot', 'Albania', 'Sotho');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (923, 'Doris', 'Bell', 'dbellpm@domainmarket.com', 'Novi Itebej', 'Serbia', 'Telugu');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (924, 'Karen', 'Washington', 'kwashingtonpn@miibeian.gov.cn', 'Santa Cruz de Guacas', 'Venezuela', 'Catalan');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (925, 'Craig', 'Lawrence', 'clawrencepo@cdbaby.com', 'Tilmi', 'Morocco', 'Kannada');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (926, 'Craig', 'Rice', 'cricepp@livejournal.com', 'Bolobo', 'Democratic Republic of the Congo', 'Macedonian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (927, 'Anne', 'Edwards', 'aedwardspq@ovh.net', 'Goléré', 'Senegal', 'Bulgarian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (928, 'Christine', 'Armstrong', 'carmstrongpr@addtoany.com', 'Xinyan', 'China', 'Czech');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (929, 'Earl', 'Hart', 'ehartps@nature.com', 'Jixin', 'China', 'Dari');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (930, 'Rose', 'Peterson', 'rpetersonpt@ucsd.edu', 'Pombos', 'Brazil', 'Hungarian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (931, 'Christina', 'Coleman', 'ccolemanpu@netvibes.com', 'Hinthada', 'Myanmar', 'Dari');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (932, 'Doris', 'Day', 'ddaypv@goo.ne.jp', 'Tange Zhen', 'China', 'Chinese');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (933, 'William', 'Long', 'wlongpw@biblegateway.com', 'Strängnäs', 'Sweden', 'Dari');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (934, 'Chris', 'Mendoza', 'cmendozapx@fc2.com', 'Point Hill', 'Jamaica', 'Finnish');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (935, 'Lori', 'Parker', 'lparkerpy@aol.com', 'Sakura', 'Japan', 'Ndebele');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (936, 'Lisa', 'Simmons', 'lsimmonspz@moonfruit.com', 'Kaum Kaler', 'Indonesia', 'Sotho');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (937, 'Adam', 'Payne', 'apayneq0@prnewswire.com', 'Shuqiao', 'China', 'Lithuanian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (938, 'Judy', 'Robertson', 'jrobertsonq1@e-recht24.de', 'Settat', 'Morocco', 'Malagasy');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (939, 'Stephanie', 'Bailey', 'sbaileyq2@linkedin.com', 'La Rochelle', 'France', 'Tok Pisin');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (940, 'Russell', 'Garcia', 'rgarciaq3@digg.com', 'Lamalera', 'Indonesia', 'Kazakh');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (941, 'Paul', 'Meyer', 'pmeyerq4@utexas.edu', 'Chepareria', 'Kenya', 'Bislama');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (942, 'Eric', 'Gilbert', 'egilbertq5@csmonitor.com', 'Carregal', 'Portugal', 'Northern Sotho');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (943, 'Arthur', 'Harvey', 'aharveyq6@netvibes.com', 'Xingang', 'China', 'Dhivehi');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (944, 'George', 'Green', 'ggreenq7@fda.gov', 'Chociwel', 'Poland', 'German');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (945, 'Ashley', 'Robinson', 'arobinsonq8@discuz.net', 'Campos', 'Brazil', 'Aymara');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (946, 'Susan', 'Williams', 'swilliamsq9@wsj.com', 'Muslyumovo', 'Russia', 'Tsonga');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (947, 'David', 'Griffin', 'dgriffinqa@cpanel.net', 'Hanshou', 'China', 'Arabic');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (948, 'Jimmy', 'Walker', 'jwalkerqb@thetimes.co.uk', 'Banikoara', 'Benin', 'Kannada');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (949, 'Jimmy', 'Brown', 'jbrownqc@biblegateway.com', 'Alpiarça', 'Portugal', 'Polish');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (950, 'Maria', 'Martinez', 'mmartinezqd@oaic.gov.au', 'Krajan Sumurtawang', 'Indonesia', 'Portuguese');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (951, 'Rachel', 'George', 'rgeorgeqe@mozilla.com', 'Jenamas', 'Indonesia', 'Lithuanian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (952, 'Willie', 'Sullivan', 'wsullivanqf@answers.com', 'Jianggezhuang', 'China', 'Arabic');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (953, 'Rose', 'Bowman', 'rbowmanqg@utexas.edu', 'Asunción', 'Paraguay', 'Dhivehi');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (954, 'Terry', 'Bishop', 'tbishopqh@histats.com', 'El Galpón', 'Argentina', 'Zulu');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (955, 'Christine', 'Washington', 'cwashingtonqi@google.it', 'Buenavista', 'Philippines', 'Italian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (956, 'Justin', 'Carroll', 'jcarrollqj@infoseek.co.jp', 'Guandu', 'China', 'Finnish');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (957, 'Anna', 'Martin', 'amartinqk@hexun.com', 'Kut Rang', 'Thailand', 'Kyrgyz');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (958, 'Alice', 'Williamson', 'awilliamsonql@nytimes.com', 'Santa Cruz', 'Portugal', 'Tok Pisin');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (959, 'Victor', 'Jenkins', 'vjenkinsqm@ask.com', 'Niejiahe', 'China', 'Lao');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (960, 'Carol', 'Simpson', 'csimpsonqn@imdb.com', 'Saaban', 'Philippines', 'Estonian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (961, 'Earl', 'Hall', 'ehallqo@ucla.edu', 'Sidomulyo', 'Indonesia', 'Czech');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (962, 'Juan', 'Warren', 'jwarrenqp@latimes.com', 'Muli', 'China', 'Kashmiri');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (963, 'Henry', 'Campbell', 'hcampbellqq@vimeo.com', 'Wenquan', 'China', 'Dhivehi');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (964, 'Amanda', 'Hill', 'ahillqr@g.co', 'Changjiang', 'China', 'Gujarati');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (965, 'Joyce', 'Gutierrez', 'jgutierrezqs@webmd.com', 'Roma', 'Mexico', 'Irish Gaelic');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (966, 'Louise', 'Berry', 'lberryqt@ibm.com', 'Jingcheng', 'China', 'Bislama');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (967, 'Philip', 'Hall', 'phallqu@forbes.com', 'Khadīr', 'Afghanistan', 'Swahili');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (968, 'Jane', 'George', 'jgeorgeqv@cnn.com', 'Zhishan', 'China', 'Dutch');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (969, 'Ashley', 'Thomas', 'athomasqw@buzzfeed.com', 'Büzmeýin', 'Turkmenistan', 'Bosnian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (970, 'Eric', 'Barnes', 'ebarnesqx@multiply.com', 'Zhuxing Chaoxianzu', 'China', 'Kashmiri');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (971, 'Scott', 'Adams', 'sadamsqy@de.vu', 'Lai Lai Bisi Kopan', 'Indonesia', 'Icelandic');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (972, 'Patrick', 'Smith', 'psmithqz@indiegogo.com', 'Yancheng', 'China', 'West Frisian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (973, 'Nicole', 'Robinson', 'nrobinsonr0@cornell.edu', 'Impalutao', 'Philippines', 'Kannada');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (974, 'Joan', 'Lewis', 'jlewisr1@youtu.be', 'Zasip', 'Slovenia', 'Maltese');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (975, 'Dorothy', 'Patterson', 'dpattersonr2@odnoklassniki.ru', 'Houston', 'United States', 'Papiamento');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (976, 'Evelyn', 'Willis', 'ewillisr3@wikimedia.org', 'Tadjoura', 'Djibouti', 'Tok Pisin');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (977, 'Rachel', 'Spencer', 'rspencerr4@vk.com', 'Los Andes', 'Colombia', 'Haitian Creole');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (978, 'Stephen', 'Bowman', 'sbowmanr5@opensource.org', 'Hicksville', 'United States', 'Bulgarian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (979, 'Harry', 'Frazier', 'hfrazierr6@businessweek.com', 'Shuijiang', 'China', 'Quechua');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (980, 'Gregory', 'Jones', 'gjonesr7@de.vu', 'Vinica', 'Macedonia', 'Kazakh');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (981, 'Chris', 'Robinson', 'crobinsonr8@histats.com', 'Malakal', 'South Sudan', 'Albanian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (982, 'Kathleen', 'Diaz', 'kdiazr9@ebay.com', 'La Jicaral', 'Nicaragua', 'Somali');
